33276	3
509	4
511	2
512	3
33281	1
33282	4
33283	4
516	4
518	1
33287	2
33288	2
33289	4
522	2
33291	2
33292	2
33293	2
526	1
527	3
528	2
530	4
33299	1
33300	1
33302	3
33304	1
33306	1
33309	5
542	1
33311	4
544	6
33313	2
33314	3
33315	3
548	1
33318	3
33319	3
552	4
33321	1
554	4
33323	1
556	3
33325	1
558	2
559	7
33328	1
33329	3
33330	1
563	3
33332	1
33334	1
33337	1
33340	2
33341	2
33342	1
33343	1
576	2
33345	2
33346	2
33348	4
33350	1
33356	1
33358	2
33359	1
592	4
33361	1
33363	3
33366	7
33367	1
33370	2
604	3
33373	3
33374	1
33376	2
609	3
610	3
33380	2
33381	2
33382	2
33383	2
33384	2
617	1
618	1
621	3
622	3
625	3
630	3
635	4
638	2
646	1
647	5
650	2
655	2
657	1
659	5
16494	1
662	2
667	2
670	3
672	7
678	4
680	1
681	3
32882	3
686	2
688	2
691	1
692	3
693	2
696	2
32884	5
32885	3
704	2
706	4
708	3
709	1
710	2
711	8
714	1
33484	5
33485	2
33487	1
720	3
721	1
33490	1
33492	2
33495	2
33496	1
33497	3
730	3
33499	1
732	3
33501	1
735	3
33504	1
737	1
33506	3
32891	2
740	4
743	2
744	1
32892	1
33514	1
33515	2
748	3
33518	1
751	4
33520	1
755	3
33525	1
758	1
33527	3
761	3
762	1
763	4
766	4
33535	1
768	3
128	4
33538	1
33540	2
773	3
33542	1
775	1
776	1
33545	4
779	3
33548	2
781	3
33550	4
784	2
785	1
33554	1
32899	2
33556	1
789	2
33558	3
33560	2
33561	3
33562	3
33563	2
796	2
797	1
33567	1
33568	1
802	3
33572	4
33573	1
33574	1
807	3
33576	1
33577	1
33578	1
813	1
33583	3
817	2
33586	5
33587	2
33588	1
821	2
33590	2
33591	3
33592	4
33594	1
33595	1
33596	5
33598	3
33599	6
833	1
33606	6
33608	3
841	2
33610	3
33611	4
844	5
33613	1
33617	2
852	2
33622	1
855	2
856	3
33625	1
33627	3
860	3
33629	2
33630	4
33631	1
864	2
33633	1
33634	1
33636	1
33637	1
870	5
871	5
872	2
33641	7
876	4
879	2
881	1
33653	1
887	2
888	1
892	4
33661	2
33663	1
33664	1
33665	1
898	1
33667	3
33668	2
32918	3
33670	1
903	2
33672	1
33673	1
33674	3
33676	2
33677	5
33678	1
912	2
33681	1
33682	2
915	4
33684	1
33685	4
33688	1
33689	1
925	1
926	4
33697	2
931	2
935	3
936	2
940	1
941	12
33710	3
33711	3
33713	1
33717	4
33718	4
951	1
966	1
33735	2
33736	2
969	2
972	3
973	3
32931	1
981	2
982	3
984	3
32932	2
986	3
987	3
989	4
992	1
996	3
1001	6
32935	1
1004	3
1006	3
1008	1
1009	3
1010	1
1013	3
1015	5
1021	4
1022	1
1028	2
1032	1
1040	1
1044	3
32943	4
1053	3
1056	5
32944	4
1062	1
1065	3
1067	5
1068	3
1069	3
1070	2
1080	2
1082	2
1088	2
1091	3
1095	5
1103	7
1105	3
32953	1
1112	3
1115	3
1116	3
32954	1
1136	1
1137	1
1139	3
1141	4
1144	3
1151	3
1152	2
1160	2
1165	4
1168	3
1170	1
1171	1
1181	3
1183	3
1184	3
1185	3
1186	3
1188	3
1189	4
1193	3
1195	1
32968	1
1204	3
1207	4
1210	4
1211	4
1218	1
1224	3
1228	3
1231	2
1234	3
1237	2
1238	5
1239	1
1243	2
1246	3
1249	5
1253	2
1256	2
1260	6
1265	3
1267	3
1272	6
1278	5
213	2
1282	4
1286	4
1287	4
1288	2
1289	2
32983	3
1292	4
1299	3
1301	2
1302	2
32985	3
32986	2
1312	7
1316	2
1318	1
1319	4
1321	1
32989	1
1328	1
1333	2
1334	2
1337	2
1338	2
32991	2
1344	1
32992	3
1349	4
1350	3
1355	3
1358	3
1361	2
32995	1
11150	2
1371	3
1372	2
1376	1
1379	1
1381	1
1382	3
1383	4
1384	2
1385	2
1391	3
1392	2
1393	1
1396	1
1397	3
1399	2
1400	2
1402	3
1404	5
1406	3
1407	2
1408	4
1409	4
1413	3
1414	4
1416	3
1419	1
1420	3
1421	7
1422	1
1432	3
33007	1
1441	1
1445	1
1446	1
1447	2
1448	3
1456	2
1457	2
1458	3
1463	3
1469	9
1470	1
33013	3
1474	6
1475	5
1477	1
1483	3
1489	2
1492	3
1493	2
1500	2
33018	2
1504	3
1512	3
1513	3
1517	2
1519	3
1520	3
1521	3
1530	2
1533	4
1534	1
1535	1
33024	4
1539	2
1545	2
1546	3
33280	1
1551	3
1558	2
1559	2
1560	3
1563	2
1564	8
1566	2
1569	4
1577	4
33031	3
1591	3
1592	1
33034	1
33036	2
1613	2
1614	1
1615	2
1616	2
1620	3
1621	4
1624	4
1626	6
33039	3
1631	4
33040	2
1635	2
1639	3
1640	5
1642	3
1648	4
33043	3
1653	3
1654	1
1655	2
1656	3
33045	2
1666	2
1668	3
1669	2
1672	11
1677	1
1679	4
1684	4
1688	3
1689	3
1694	2
1695	3
1697	11
1698	2
1701	2
1704	2
1705	4
1707	2
1713	2
33054	3
1718	3
1719	4
1720	2
1722	2
1727	1
1728	4
1729	2
1731	4
1733	4
33057	1
1738	2
1740	3
33058	2
1742	2
1743	3
1746	1
1748	1
1749	3
1770	3
1771	3
1779	3
1782	4
1784	1
1786	3
1793	3
1795	3
1800	2
1801	3
1803	2
1805	5
1809	1
1816	4
1819	1
1821	4
33072	2
1829	3
1831	3
1835	2
1842	3
1843	1
1844	2
1847	2
33076	1
1852	4
1854	4
1855	2
1856	3
1857	4
1859	5
1860	4
1862	2
1864	2
1869	2
1872	3
1874	1
5774	3
1883	3
1885	3
1887	2
1889	7
2245	4
1894	2
33084	3
1904	2
1907	1
1911	3
1913	1
1921	1
1922	3
1929	1
1931	4
33090	3
1937	4
1941	2
1945	1
1946	3
1947	3
1951	3
1952	2
33609	4
1963	1
1966	3
1973	3
1976	4
1977	6
1980	4
1981	5
1985	3
1988	2
332	3
2000	1
2001	3
2002	3
2008	2
2009	2
33103	3
2021	2
2023	2
2024	3
2028	3
2031	2
2036	2
2037	2
2038	1
2041	3
2043	3
2045	1
2051	5
33111	1
2062	3
2063	3
2065	3
2069	3
2070	3
2074	3
33115	2
2084	3
2089	5
2090	3
2092	3
2101	1
2103	3
2113	1
2115	2
2116	2
2120	3
2122	3
2124	3
2133	6
2140	1
2141	1
2144	3
2147	3
2148	1
2151	2
2152	4
2157	2
2161	5
2164	2
2166	4
2167	1
2169	4
2170	3
2175	3
2176	3
2183	3
2184	3
2185	3
2186	2
2187	2
2189	2
2200	3
2206	3
2207	4
2210	2
2211	1
2214	1
2217	1
2228	3
2229	1
2232	3
2235	3
2236	3
2237	3
2238	3
2239	3
2240	3
2242	4
2243	4
2244	4
2246	4
2247	4
2248	4
2249	4
2250	4
2251	4
2252	2
2256	4
2258	3
2260	2
2261	2
2262	2
2263	2
2264	2
2265	2
2266	2
2267	2
2268	2
2269	2
2270	2
2271	2
2272	3
2273	3
2274	3
2275	3
2276	3
2277	3
2278	3
2279	3
2280	3
33148	2
2282	3
2283	3
2284	3
2285	3
381	1
2291	1
2295	3
2297	4
2299	3
2302	5
2310	6
2313	5
2317	6
2320	6
2323	2
2324	2
2325	4
2327	1
2330	1
2331	1
2333	1
2334	1
2335	2
2337	4
2339	4
2340	4
33158	1
2344	4
2352	1
2354	3
393	3
2362	3
33162	4
2367	1
2368	3
2371	3
2374	3
33164	1
2381	3
2388	2
2389	2
2390	2
2391	2
2392	2
2393	2
2394	2
2399	4
2406	2
2407	2
2408	2
2409	3
2413	1
2415	1
2416	3
2417	1
2418	3
2425	1
2426	1
2427	1
2434	3
2435	3
2436	3
33174	2
2438	3
2441	3
33175	3
2444	3
2445	3
2446	1
2447	1
2448	3
2449	1
2452	2
2453	2
2454	2
2456	3
2457	3
2460	1
2461	1
2462	1
2463	2
2467	1
2470	2
33181	2
2480	4
2481	2
2484	1
2493	2
2494	1
416	2
33185	2
2506	2
2507	2
2511	3
2512	4
2514	4
2516	3
2517	1
2530	1
33190	2
2538	3
2544	1
33192	3
2554	3
2567	1
2568	2
428	2
2571	2
2574	1
2583	5
2585	1
2592	2
2594	1
2595	1
2597	1
2605	1
2606	1
2608	1
33203	2
2614	1
2615	2
2621	3
2624	5
2628	4
33206	2
2631	5
2633	3
2635	3
2639	2
33208	2
2643	1
2644	3
2648	2
2649	2
32822	2
2659	4
2660	1
2661	1
2662	1
2663	1
2669	2
2672	4
2673	4
2674	4
2675	4
2677	3
2679	1
2680	2
2682	3
2683	3
2685	4
32868	5
2689	2
2690	2
2695	4
2699	3
2702	1
2703	2
32824	2
2712	2
33221	1
2724	3
2748	4
2756	1
33228	1
11383	2
2768	1
2769	2
2771	1
2774	2
2780	1
2781	1
2794	1
2801	4
2812	6
2813	3
2817	5
2825	1
2829	1
2833	1
2835	1
33241	4
2842	6
2844	4
2845	3
2848	1
33243	2
33244	3
2864	4
2866	2
2874	1
2891	4
33250	1
2903	1
2904	6
2910	2
2918	1
2924	2
2929	1
2944	3
33259	1
2948	3
2949	4
2956	3
2958	1
2959	3
2960	3
2961	3
2963	1
2964	1
2967	2
2970	2
2971	1
2972	1
2974	4
2975	4
2976	4
2980	3
2981	3
2982	3
2983	3
2984	3
2985	1
2986	1
2987	3
2994	1
2995	1
33269	4
3012	1
3013	2
3017	1
3022	4
3023	1
3024	3
3026	4
3027	1
3028	3
33273	4
3038	2
507	3
3044	5
3045	5
3046	5
3047	5
3048	5
3049	5
3050	5
3052	3
3053	3
3054	2
33277	3
3056	3
3057	1
3059	3
3060	4
3061	2
3063	2
3064	2
3067	1
3068	4
3069	4
3071	4
3072	4
3073	4
3075	4
3076	4
3077	4
3078	4
3079	4
3080	2
3081	2
3082	2
3084	1
3085	1
3087	1
3120	3
33290	3
3136	5
3138	2
3154	4
3157	3
3158	4
3162	2
33295	1
3168	3
3170	2
3174	2
3178	3
3179	3
3180	4
3181	2
3182	3
3187	3
3188	1
3189	2
3190	3
3194	3
3195	1
3196	4
3197	2
3199	1
3202	3
3203	6
3204	3
3205	2
3209	2
3210	5
3211	2
3212	2
3213	3
16920	1
3222	2
3223	2
3230	3
3231	3
3235	2
541	2
33310	4
3256	4
3263	3
33312	5
3269	4
3282	1
3283	1
3284	1
3285	6
3286	4
3288	3
3289	3
3291	3
3292	3
33317	4
3296	1
3298	2
3299	1
3300	1
3303	1
3310	3
3311	2
33320	1
3317	2
33322	1
3333	2
3337	1
3346	4
33327	1
3359	3
3361	4
3372	3
3373	5
3375	2
3376	2
3377	2
33331	1
3381	2
3383	3
3384	1
3385	3
3386	2
3389	2
3391	3
3398	3
32847	2
3404	1
3406	2
33336	1
3412	1
3414	4
3415	4
3416	1
3417	2
3418	2
3420	3
3422	3
3424	3
3425	1
3426	1
3427	2
3428	1
3429	2
3432	2
3433	2
3436	2
3437	4
3444	2
3447	4
3451	5
3452	3
3454	2
3457	3
3461	2
3464	1
3465	1
3467	2
3469	2
3474	3
3476	2
3477	1
3478	1
3480	1
580	2
3484	3
3486	1
3487	1
3488	1
3491	3
3496	1
3503	1
3504	1
3505	1
3506	1
3510	1
3512	3
3513	3
3514	2
3515	1
3517	1
3520	1
3521	5
3522	1
3523	2
3524	2
3535	1
3537	1
3538	4
3539	1
3541	4
3542	6
3545	2
3546	2
3547	3
33360	2
3557	4
3559	1
3560	6
3561	3
3562	3
3563	3
3564	5
3565	1
3566	1
3569	4
3570	4
3572	2
3574	3
33365	2
33368	5
3620	2
3624	3
33372	3
3626	2
3635	1
33375	4
33377	2
33378	3
3666	2
3668	2
3669	7
3676	1
3679	2
3682	3
3683	1
3684	3
3685	2
3686	3
3687	2
3690	2
3691	1
3692	1
3699	5
3700	4
3701	4
3703	3
3704	3
3705	6
3708	3
33386	2
3710	6
3713	1
3716	3
3717	2
3719	2
3720	3
3723	5
3724	6
3728	1
3732	4
3735	3
3751	4
3753	4
3755	6
3758	6
3761	4
3762	2
3764	2
3765	1
3766	3
628	3
3775	1
3783	1
3784	3
3786	1
32860	3
3796	2
3802	1
3804	3
3805	4
3811	4
3813	3
3815	3
3816	3
3820	5
3821	5
3824	3
3825	3
3835	4
3836	14
3837	1
3840	3
3841	3
3842	2
3844	1
3859	2
3873	1
3874	1
3876	1
3882	1
3895	1
3896	2
3897	2
3898	3
3899	2
3901	2
3904	3
3905	3
3906	3
3907	3
3908	3
3909	3
3910	3
3913	3
3915	2
3917	3
3919	5
3921	3
3923	3
3929	3
3930	3
3942	1
3943	3
3944	3
3945	3
3947	3
3948	3
3949	3
3950	3
3951	1
3963	2
3964	2
3966	2
3970	3
3971	3
3976	3
3977	2
3978	2
3979	2
3980	3
3982	3
3983	3
3985	3
3986	3
3989	2
3992	1
3994	1
3995	3
3996	3
3998	2
4004	4
33438	1
4023	1
4025	2
4047	3
4056	3
4057	2
4058	2
11599	1
4060	3
4062	3
4063	3
4064	3
4066	3
4067	3
4068	3
4069	3
4070	3
4072	3
4073	3
4076	1
4077	1
4078	1
4083	2
4085	4
4086	2
4090	4
32979	1
4116	2
4117	4
4120	1
4122	1
4123	2
4129	1
4131	5
4132	2
4134	2
689	7
4139	3
4140	2
4141	2
4151	2
4159	1
4162	4
4169	3
4171	2
4174	1
4175	2
4195	1
4196	1
4202	2
4204	2
4213	2
4220	3
4222	2
4224	1
4226	3
4229	3
4230	3
4235	2
33474	1
4240	1
4243	1
33476	1
4250	2
33477	2
4259	3
4261	1
4271	1
4277	3
4281	3
4282	1
4283	2
33482	1
4288	1
4292	2
4294	2
4298	4
4303	5
4304	1
4308	4
33486	3
4315	2
4321	3
4324	2
4326	2
4327	1
4329	3
4339	2
4346	2
4354	1
4355	1
4356	1
4357	1
4361	2
4363	4
4368	2
4373	3
4376	1
4377	2
4378	2
4379	1
4381	3
4384	2
4385	2
4386	1
4387	3
4390	2
4392	2
4393	1
4396	2
4398	2
4400	3
4402	1
4404	2
4406	1
4410	1
4411	2
4412	1
4413	1
4416	3
4417	3
4418	1
4419	2
4420	2
4421	3
33505	2
4424	3
4429	5
4430	1
4431	1
4433	6
4434	5
4436	3
4438	2
4439	5
4445	3
4446	2
4453	5
32930	1
4458	2
4459	4
4460	2
4463	4
4464	4
4466	1
4468	3
4470	1
33513	2
4472	7
4473	6
4475	5
4484	4
4485	5
4486	1
4487	4
4488	4
4489	3
4490	2
4491	6
4496	2
4497	4
4498	2
4499	6
4502	3
4503	6
4504	5
4506	2
4508	3
4513	2
4515	2
4517	1
33521	2
4520	5
4522	5
4523	5
4524	5
4527	6
4528	1
4530	6
4532	7
4535	6
4538	1
4539	6
4541	6
4542	3
4543	6
4544	5
4546	4
4547	2
4548	5
4549	1
4551	3
4553	5
4557	1
4558	7
4559	7
4561	2
4563	4
4565	2
4566	7
4569	5
4572	6
33530	2
4574	3
4575	2
4576	5
4577	5
4579	5
4580	4
4584	7
33532	1
4586	5
4590	2
4591	5
4592	3
4593	2
4596	4
33534	2
4598	6
4600	4
4602	4
4603	3
4604	4
4605	6
4607	3
4608	6
4609	4
4610	3
4612	3
4616	4
4617	1
4618	4
4619	1
4620	3
4621	3
4623	5
4626	3
4627	3
4628	3
4633	1
4634	4
33541	1
4640	2
4641	2
4642	4
4643	4
4644	4
4653	5
4654	1
4655	4
33544	4
4658	1
4661	5
4662	2
4665	6
4667	5
4668	3
33546	1
4670	3
4671	3
4673	3
4674	3
33547	1
4677	7
4678	2
4681	1
4685	3
33549	3
4690	1
4691	1
4692	3
4696	3
4698	4
4699	2
4700	2
4702	4
4705	3
4706	1
4707	1
4708	1
4711	3
4721	4
4724	3
4726	3
4730	1
4732	1
4733	4
4736	3
4737	2
33559	1
4752	2
4753	1
4755	3
4756	3
4757	3
4758	3
4759	3
4760	3
4761	2
4762	3
4763	3
4764	3
4765	1
4766	1
4769	1
4770	2
4772	3
4775	3
4778	2
4779	1
4780	6
4782	4
4783	2
4784	2
4785	2
4786	2
4789	4
4790	3
4791	5
4793	2
4794	5
4796	4
4797	2
4799	3
4800	2
4803	5
4804	5
4806	3
4807	7
4808	3
4809	3
4810	3
4811	1
4812	2
4814	1
4816	5
4817	1
4825	1
4834	1
33575	1
4847	3
4854	3
4855	3
4856	2
4870	3
4881	3
4882	3
4888	2
4893	1
4900	1
4901	3
4902	1
4903	3
4905	1
4907	4
4908	6
4912	1
4913	1
4917	1
820	3
4926	1
4927	3
4928	2
4930	2
4932	1
4933	1
4938	3
823	4
4943	1
4944	2
4947	2
4948	1
4955	2
4956	2
4957	4
4959	1
4961	3
4963	1
4964	2
4965	2
4966	1
4967	1
4973	4
4974	1
4976	2
4978	2
4980	2
4985	1
4986	1
4995	2
4996	1
4997	2
4998	1
4999	3
5001	2
5002	1
5005	1
5008	1
5009	2
5011	1
5013	3
5015	2
5022	1
5027	2
5029	1
5041	1
5051	1
5056	3
5058	2
5059	4
5061	1
5063	4
5064	1
5067	4
5070	1
5072	3
5073	3
5076	3
5080	3
5081	3
5093	2
33618	1
33619	1
33620	3
32904	1
33621	2
5124	5
5128	3
5129	3
33623	1
5133	3
5150	4
5152	3
33628	3
5164	3
5166	1
33632	1
5192	1
5193	3
32915	1
5197	1
5199	2
5200	1
5208	2
5210	4
5211	1
5215	1
5216	1
5217	4
5227	1
5228	1
5230	1
5231	1
5234	1
5238	4
5240	1
5246	5
5248	4
5251	1
5252	9
5254	4
5255	7
5256	1
5259	6
5260	4
5264	2
5268	1
5270	5
5271	1
5275	2
5280	4
5281	3
5284	1
5285	5
5286	3
5288	6
5290	4
5293	5
5299	1
5314	3
5317	3
5318	3
5319	3
5322	2
5332	1
5335	1
5336	2
5337	2
5338	5
5339	1
5341	2
5344	1
5349	1
5352	1
5372	1
5378	3
5382	3
5383	3
5384	4
5385	3
5386	3
5387	3
5388	3
5389	3
5391	3
5392	3
5393	3
5394	3
5396	3
5397	3
5400	1
5401	1
5402	1
5404	3
5406	3
5407	3
5409	3
5410	3
5411	1
5412	2
5413	2
5414	5
5416	2
5418	1
33671	2
5420	1
5421	1
5422	1
5423	1
5424	3
5425	3
5426	3
5427	1
5429	1
5430	2
5432	2
5435	2
5439	2
5441	2
5442	3
5443	3
5444	3
5447	3
5448	3
5449	3
5450	3
5451	3
5452	3
5453	1
5456	2
5457	3
5458	3
5459	3
5460	3
5461	3
5462	3
5463	3
5464	3
5466	3
33679	1
5469	1
33680	1
32916	1
5477	1
5478	1
913	3
5485	5
5488	3
5497	3
5499	6
5503	3
5513	1
5522	1
5527	2
5534	1
5535	1
5549	2
5551	2
5557	2
33207	3
5563	1
5564	1
5570	1
5575	3
5582	4
5584	1
5595	1
5597	2
5599	1
5608	1
5610	3
5615	6
5618	1
5621	2
5627	2
5628	2
5632	1
5641	2
5649	2
5652	3
942	2
5655	2
5657	1
5659	2
5662	4
5663	2
5664	3
5668	3
5669	4
5670	3
5671	3
5672	3
5673	3
5674	1
5675	2
5676	8
5677	1
5678	1
5681	1
5684	1
5685	1
5687	3
5688	3
5689	2
5690	1
5694	2
5696	2
5697	4
5700	2
5701	3
5704	3
5705	3
5706	4
5709	1
5711	3
5712	3
5713	3
5717	1
5719	6
5721	3
5722	8
5723	1
5725	1
5727	3
5729	3
5732	3
5733	4
5734	7
5736	4
5737	7
5738	4
5739	4
5740	7
5741	8
5742	8
5743	8
5744	1
5745	3
5746	3
5747	4
5748	5
5749	3
5750	4
5751	5
5752	5
5753	5
5756	3
5757	6
5758	4
5759	4
5760	3
5761	6
5762	6
5763	6
5764	5
5765	4
5766	2
5768	3
5769	3
5771	3
5772	1
32926	1
5776	2
5777	2
5779	4
5780	4
5781	3
5784	2
5785	2
5786	2
5787	4
5789	3
5790	3
5791	1
5794	3
5795	1
5802	1
5807	2
5809	2
5810	2
5813	5
5815	3
5819	3
5823	3
5827	3
5830	2
5837	2
5840	1
5848	3
5852	2
5854	4
5855	3
5857	5
5858	3
5860	4
5862	6
5863	6
5864	7
5865	4
5866	4
5867	3
5868	3
5869	5
5870	3
5871	3
5874	1
5876	1
5879	1
5880	4
5882	10
5885	2
5886	3
5889	3
5890	3
5892	4
5893	5
5894	3
5895	3
5896	5
5897	4
5898	5
5902	1
5903	3
5904	5
5905	2
5907	3
5911	1
5912	3
5913	1
5914	2
5919	5
5920	6
5921	1
5927	1
5928	2
5929	2
5930	6
5931	5
5936	2
5938	1
5939	1
5940	4
5941	2
5944	2
5945	2
5946	4
5947	3
5949	3
5950	2
5951	3
5952	1
5955	4
5956	4
5959	3
5960	5
5961	5
5962	5
5963	5
5964	2
5967	4
5968	7
5969	3
5970	7
5971	4
5972	4
5973	2
5975	2
5976	4
5977	4
5978	6
5979	1
5980	3
5981	2
5982	2
5984	4
5985	3
5986	8
5987	2
5989	3
5991	4
5992	2
5993	3
5994	3
5995	4
5996	3
5997	3
5999	2
6000	2
6001	1
6002	2
6003	2
6005	5
6006	4
6008	1
6009	4
6044	1
6060	2
6065	2
6079	3
6082	4
6113	1
6136	2
6138	4
6155	1
6156	4
6161	1
6165	7
6167	4
6200	2
6215	2
6217	5
6219	4
207	3
6225	3
6226	1
6231	2
6232	2
6233	2
6234	2
6235	2
6236	3
6237	2
6238	2
6239	2
6240	2
6241	5
6242	1
6243	3
6244	3
6248	1
6252	3
6253	3
6254	2
6255	3
6256	11
6257	3
6258	4
6262	5
6264	1
6266	5
6269	3
6271	3
6272	3
6274	5
6275	1
6276	4
6277	4
6278	5
6279	4
6281	5
6284	5
6285	2
6287	1
6288	1
6289	1
6290	3
6291	2
6292	2
6293	3
6294	3
6298	2
6299	2
6300	2
6301	2
6302	2
6303	2
6304	2
6305	2
6306	2
6307	2
6308	5
6309	4
6316	4
6319	2
6320	3
6321	3
6322	6
6323	3
6324	6
6325	6
6326	2
6328	2
6331	1
6332	3
6333	3
6334	4
6335	4
6338	1
6341	1
6344	5
6345	4
6346	2
6349	1
6350	1
6352	2
6354	1
6355	1
6356	1
6358	1
6359	1
6361	5
6368	3
6371	2
6373	1
6374	1
6375	3
6376	2
6377	1
6382	1
6385	2
6386	2
6391	1
6393	1
6394	7
6395	2
6396	7
6397	3
6398	2
6399	4
6400	1
6401	2
6405	1
6407	1
6409	5
6411	3
6412	3
6414	1
6415	5
6418	5
6419	3
6420	3
6423	1
6424	2
6429	3
6434	3
6436	2
6437	1
6440	1
6441	1
6443	4
6444	1
6449	2
6450	1
6452	1
6454	1
6463	1
6464	2
6465	1
6466	1
6467	1
6468	5
6469	3
6470	4
6471	3
6472	5
6478	3
6495	1
6507	1
6509	3
6514	2
6515	1
6516	2
6519	3
6529	3
6534	1
6538	3
6544	1
6546	1
6547	5
6548	1
6606	1
6654	4
33528	1
6669	3
6673	3
6679	4
6697	2
6699	1
6700	2
6707	1
6708	1
6709	2
6721	9
6722	2
6724	1
6730	2
6733	1
6735	1
6741	4
6746	2
6748	4
6754	1
6759	3
6762	2
6765	2
6773	2
6776	1
6777	2
6779	3
6780	1
6781	2
6790	2
6793	2
6800	1
6801	4
6806	3
6809	3
6811	3
6812	3
6813	4
6814	3
6815	1
6822	2
6824	2
6825	3
6830	1
6838	1
6846	4
6849	3
6854	2
6858	2
6859	3
6870	2
6885	2
6886	3
6889	1
6890	2
6912	1
6916	1
6918	3
6924	3
6932	5
6934	1
6942	2
6952	3
6965	2
6966	2
6973	2
6975	2
6984	1
6985	4
6995	7
7005	1
7015	3
7023	2
7025	3
7031	1
7049	3
7059	2
7062	2
7069	4
7070	5
7071	2
7072	3
7078	3
7079	2
32970	1
7100	2
7130	1
7133	5
7144	2
7149	5
7158	1
7170	1
7178	1
7188	3
7204	3
7208	3
7216	3
7218	3
7220	4
7221	1
7225	2
7231	2
7233	2
7239	2
7240	1
7242	2
7245	2
7246	1
7248	1
921	3
7251	1
7252	2
7257	1
7259	3
7260	2
7265	3
7266	4
7271	4
7273	2
7274	3
7276	1
7288	1
7291	1
7293	1
7304	1
7306	3
7313	1
7315	4
7341	1
7342	1
7346	1
7358	1
23072	1
7364	1
7385	3
7412	1
7415	1
7428	1
7439	3
7440	5
7441	3
7448	1
7457	1
7459	4
7464	3
7473	2
7476	1
7479	4
7485	2
7515	2
7528	2
7531	1
7532	1
7533	1
7536	2
7537	3
7540	1
7544	3
7566	3
7568	2
7576	2
7581	3
7584	1
7586	2
7589	2
7593	2
7594	3
7602	1
7605	2
7611	2
7622	1
7629	1
7636	4
7640	2
7648	3
7653	4
7659	2
7663	1
7664	2
7669	2
7673	1
7676	5
7682	3
7687	1
7690	1
7691	4
7692	6
7704	5
7706	2
7719	5
7720	5
7724	2
7729	5
7732	1
7733	2
7734	2
7735	1
7740	4
7743	3
7745	3
7746	3
7747	1
7752	1
7753	1
7754	4
7763	3
7764	2
7765	1
7775	3
7779	2
7782	2
7783	3
7785	6
7786	2
7790	1
7796	2
